duplicate	What is the best way to develop apps for Ubuntu?	How to start programming for this app in ubuntu 13.04
duplicate	Error saying "unable to update ICE authority" while booting	Can't login as user after upgrade 12.04 to 13.04
duplicate	How to customize on screen notifications?	where the system font size is stored in Notify-osd
non-duplicate	Help needed to install BlueGriffon	Do I leave the disc in or take it out when rebooting after installation?
duplicate	Is it possible to install Ubuntu without a CD or USB drive?	How to install Ubuntu 13.04 without a CD or USB?
non-duplicate	Make a portable Ubuntu on a USB stick (bootable on Macbook/iMac)	Unable to boot ubuntu 12.10 after installing latest amd catalyst drivers
non-duplicate	Unable to access my domain (BIND9 issue)	Thunderbird Exchange and Gmail Calendar Merge
non-duplicate	Bash refuses to execute correct binary	If I Have a Live USB with Persistence, if I install it, will the persistence be included
non-duplicate	How to change the default printer in evince?	How do I get Guake(terminal) to report the correct terminal?
duplicate	Unable to lock the administration directory (/var/lib/dpkg/) is another process using it?	unable to acquire lock while installing software
duplicate	How to define multiline long_description in quickly's setup.py?	Quickly, setup.py, long_description - how to make them generate a multi-paragraph description in the debian control file?
duplicate	Two battery indicator symbols, how do I get rid of one?	I have an extra power icon in my menu bar. Any idea why?
duplicate	Is there a power saving application similar to Jupiter?	Optimize Ubuntu 13.04 for netbook (Dell Mini 10v)
non-duplicate	How to get a working Catalyst Center?	How to set up a FTP server
non-duplicate	Problems with sopcast	tp-link wirless n, TL-WN725N
duplicate	My computer boots to a black screen, what options do I have to fix it?	Did I burn the wrong .iso file?
non-duplicate	Would like to put a Calender on Cloud	Citrix receiver freeze when is screen is locked
duplicate	What is the Ubuntu "built in virus protection"?	Ubuntu OS security
duplicate	Cannot install any software from the Software Center due to ttf-mscorefonts-installer package error	Help! I broke apt-get with partial install of ubuntu-restricted-extras
duplicate	How do I recover my root password?	How do I recover my root password in ubunto terminal?
non-duplicate	Sound only works from left speaker?	Can I use the Unity launcher icon to minimize applications/windows?
duplicate	How do I install Ubuntu?	How come when ever I try to install Ubuntu, the computer asks me what I want to open it with, and none of the programs in the list can open it?
duplicate	How to install MS Internet Explorer 7, 8 or 9?	How can I test with Internet Explorer while on my Ubuntu?
non-duplicate	Trying to install ubuntu server 12.04.3 from cd	Semp Toshiba Aurex wireless problem
duplicate	Why do I have so many .Xauthority.* files in my home directory?	Multiple Xauthority files generated in home directory
duplicate	What is the easiest way to resolve apt-get BADSIG GPG errors?	GPG error while doing sudo apt-get update
duplicate	How to troubleshoot Quickly packaging failures	"Quickly package" command failed without the relevant error message
non-duplicate	Adobe Flash Player Upgrade	How to rollback an LVM2 snapshot
non-duplicate	Is the Ubuntu Application Review Board dead?	See workspace name in taskbar
non-duplicate	How can I remove a package	Access the USB drive from which Ubuntu boots
non-duplicate	Steam and Unity 2D don't get along	Using shell find all sub-directories that contain certain files
duplicate	Comparison of backup tools	What is the best solution to backing up your computer to an external HD?
duplicate	Sort music by metadata	Sorting music into folders by metadata
non-duplicate	How to find out what codec is being used in a video	How to exit automatically from current copying process?
non-duplicate	How do I install unauthorized software?	Turn off/sleep after script completion
non-duplicate	ubuntu 13.04 no 5.1 sound Sweex SC016	How can I set up the lyxserver
duplicate	How to install Wine	Problems running a Windows app in Wine
non-duplicate	Loading Ubuntu onto a second hand IBM server	Admin password not accepted on 13.04
non-duplicate	12.04 LTS: unity --reset hangs	Picasa as default using wine
duplicate	What is the easiest way to resolve apt-get BADSIG GPG errors?	Problems with signature of archive?
duplicate	Live USB for Ubuntu 13.10 does't recognize Windows 8 OS	Previous OS not detected at installation
non-duplicate	Online Accounts in Ubuntu 12.10	Ubuntu 12.04.5 as full download?
non-duplicate	Pulse Audio not sending sound to speakers	How do I install MegaTunix? 
duplicate	getting error message Package operation failed	'E: Sub-process /usr/bin/dpkg returned an error code (2)' while updating
duplicate	How to install Flash player on Ubuntu?	Youtube fails to load video
non-duplicate	Audio player with lyrics loaded from file	ubuntu 12.04 error: no such device
non-duplicate	How can I prepend a random letter/number to the beginning of each filename?	How do I rename a new album in shotwell?
duplicate	How can I deactivate Bluetooth on system startup?	Bluetooth keeps turning on
non-duplicate	What is the best Desktop search engine or software	What is the purpose of the "bootstrapping instance" in Juju?
non-duplicate	How do I add the trash icon to the desktop in Ubuntu 12.04 using Gnome3?	What do I do when Ubuntu 12.10 freezes while starting up?
duplicate	Migrating to full Ubuntu after dual installation on WinXP	windows to ubuntu
non-duplicate	Run fstrim from LiveCD	Trying to switch from Win7 to Ubuntu but boot disc won't work
duplicate	How can I change the folder icon?	Can I change the file icon with Gio?
non-duplicate	Suspending computer and maintaining internet connection	ubuntu live cd start up error
non-duplicate	nginx on Ubuntu Server in VirtualBox on Windows 7, how to access localhost:8080	Convert youtube to mp3
non-duplicate	Inserting module format in 12.04 LTS	Banshee stopped working properly
non-duplicate	passphrase in thunderbird with enigmail 1.6	Errors when removing Spotify
non-duplicate	Can't connect to networks, wireless or etho, after installing Ubuntu 12.10 on vostro 1500	How I can install broadcom 4311 wireless?
non-duplicate	high vram memory unity/compiz with nvidia	Problems installing Ubuntu 12.04.4 with wubi
non-duplicate	Lightweight music player	ubuntu 12.04 notebook wired/wireless connection problem?
duplicate	How do I install Java?	how can istall installtion jre-7u5-linux-x64 JAVA on Ubuntu 12.04?
duplicate	An alternative software to Live Writer?	Open Source alternatives to Windows Live Writer
non-duplicate	How to disable Unity chameleon effect?	How to change font size in Skype 4.x?
non-duplicate	Huge icons in knode	How to installation startup-manager on Ubuntu 13.10?
duplicate	How to connect and disconnect to a network manually in terminal?	Connect to WiFi network through Ubuntu terminal
non-duplicate	Update Manager saying check your internet connection...How do I fix this so it can update?	Mounting another hard drive
non-duplicate	I need advice on partition sizing/placement, please	Ubuntu can't access web pages, even though it's connected to the Internet
non-duplicate	Network printer, Ubuntu 12,04, can't enter Department ID & Password	Without windows present will wine compromise my kernel?
duplicate	Eclipse Juno, need root access everytime I change the configuration	installing of eclipse on 12.04 LTS
non-duplicate	How to get requested librairies of gridwars?	Sub-process /usr/bin/dpkg returned an error code (1) nux-tools_2.14.1-0ubuntu1_i386.deb
non-duplicate	How to install Dropbox 2.6.27?	Will Ubuntu 11.10 use the GNOME 3 system settings?
non-duplicate	Problems with Intel Video Resolution on Acer Laptop Wide Display	Boot fail - Asus EEE PC
non-duplicate	Is it possible to install AutoCad or an alternative on Ubuntu?	When will globalmenu start to work with gnome-shell?
non-duplicate	Configuring Wacom Tablet buttons and options	How to run minecraft?
duplicate	Unity doesn't load, no Launcher, no Dash appears	Ubuntu 12.10 Macbook Pro 7.1 freezing after install
duplicate	What's the easiest way to mount Windows share as a local folder in home directory?	folder mounting in windows server
duplicate	How do I add a user to the "sudo" group?	No root privileges - how do I add a user to the sudo list?
duplicate	Fix grub2 after installing ubuntu 12.04	usb-stick with ubuntu iso image does not boot in efi notebook
duplicate	Watch QuickTime videos in the browser?	Which Firefox plugin should I choose for quicktime format?
duplicate	Why can't I update applications without upgrading the whole OS?	What is the process for software to be updated in the Ubuntu Software Center?
duplicate	How do I hide a particular user from the LightDM login screen?	How does one disable the display of certain users by LightDM?
duplicate	System Drivers on ubuntu 12.04	Ubuntu 12.04 on Dell Studio 1558 Laptop?
duplicate	Good Download Manager for Ubuntu	What is the best downloading program for ubuntu?
duplicate	"File Sync error." with Ubuntu One	Ubuntu One - Sync error
duplicate	Installing Broadcom Wireless Drivers	No wireless connections in linux 3.5.0-20 and onwards
duplicate	How do I set up Ruby on Rails?	Use Ruby 1.9.3-p125 and remove others
duplicate	How do I reset a lost administrative password?	How can I find out the ROOT password?
non-duplicate	Will any DVD drive work with Ubuntu?	Problem with dual booting Ubuntu and Windows 8
non-duplicate	Is there a way to emulate pinch-zoom?	Headphone jack only works when partially plugged in
duplicate	How do I change the icon for a particular file type?	change default icons of particular file types
duplicate	How do I add a custom launcher?	Adding a custom launcher to the Unity Launcher
non-duplicate	How do I install the mythbuntu environment inside of ubuntu?	Manually duplex printing using HP LaserJet P1106
duplicate	Can't boot from liveUSB when trying to install it alongside Windows 7	Boot error while booting Ubuntu with USB
duplicate	How do I fix Flash issues?	can't open youtube or vimeo
duplicate	Workspace specific wallpapers with Compiz?	Is there a way to have different wallpaper and different launchers/documents in different workspaces?
non-duplicate	Gnome shell "show desktop" shortcut	Cannot turn wireless networking off
duplicate	Ubuntu One behind a proxy, how to make it work?	Can't sync with Ubuntu One through a proxy server
duplicate	Facing problem with "gtk.RESPONSE_OK" in the simple-player quickly tutorial	Problems with simple media player tutorial
non-duplicate	haproxy doesn't start	Visudo not working for specified files
duplicate	Update Manager doesn't ask for a password	Update Manager does not ask for password anymore
duplicate	What are the differences between 32-bit and 64-bit, and which should I choose?	Should I download the 32-bit version or the 64-bit version of Ubuntu?
